state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
Chandigarh,ch,2021-08-22,65066,652657,3004,2103,1.42843556823585,Date: Aug 22<br>TPR:  142.84%
Chhattisgarh,ct,2021-08-22,1004144,12145113,27,12504,0.00215930902111324,Date: Aug 22<br>TPR:    0.22%
Delhi,dl,2021-08-22,1437317,25096602,24,53624,0.000447560793674474,Date: Aug 22<br>TPR:    0.04%
Goa,ga,2021-08-22,173164,1164004,76,3854,0.0197197716658018,Date: Aug 22<br>TPR:    1.97%
Gujarat,gj,2021-08-22,825302,26926121,15,48660,0.00030826140567201,Date: Aug 22<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-22,211746,3109195,114,6074,0.0187685215673362,Date: Aug 22<br>TPR:    1.88%
Haryana,hr,2021-08-22,770347,11462164,16,24909,0.000642338110723032,Date: Aug 22<br>TPR:    0.06%
Jharkhand,jh,2021-08-22,347730,12805229,5,37023,0.000135051184398887,Date: Aug 22<br>TPR:    0.01%
Jammu and Kashmir,jk,2021-08-22,324202,12907674,107,47133,0.00227017164194938,Date: Aug 22<br>TPR:    0.23%
Karnataka,ka,2021-08-22,2938616,41965024,1189,125158,0.00949999201009923,Date: Aug 22<br>TPR:    0.95%
Kerala,kl,2021-08-22,3814305,30233417,10402,63406,0.1640538750276,Date: Aug 22<br>TPR:   16.41%
Ladakh,la,2021-08-22,20491,477729,0,1637,0,Date: Aug 22<br>TPR:    0.00%
Lakshadweep,ld,2021-08-22,10309,234256,1,396,0.00252525252525253,Date: Aug 22<br>TPR:    0.25%
Maharashtra,mh,2021-08-22,6424651,52292131,4141,167881,0.0246662814731864,Date: Aug 22<br>TPR:    2.47%
Meghalaya,ml,2021-08-22,73765,939448,317,2929,0.108228064185729,Date: Aug 22<br>TPR:   10.82%
Manipur,mn,2021-08-22,110942,1182082,285,2771,0.102850956333454,Date: Aug 22<br>TPR:   10.29%
Madhya Pradesh,mp,2021-08-22,792101,16003600,5,67199,7.44058691349574e-05,Date: Aug 22<br>TPR:    0.01%
Mizoram,mz,2021-08-22,52180,788222,576,9645,0.0597200622083981,Date: Aug 22<br>TPR:    5.97%
Nagaland,nl,2021-08-22,29589,301446,35,1448,0.024171270718232,Date: Aug 22<br>TPR:    2.42%
Odisha,or,2021-08-22,1000937,17483706,853,67834,0.0125748149895333,Date: Aug 22<br>TPR:    1.26%
Punjab,pb,2021-08-22,600266,13019647,41,47125,0.000870026525198939,Date: Aug 22<br>TPR:    0.09%
Pondicherry,py,2021-08-22,122892,1613911,60,3566,0.0168255748738082,Date: Aug 22<br>TPR:    1.68%
Rajasthan,rj,2021-08-22,954023,13516664,5,25104,0.000199171446781389,Date: Aug 22<br>TPR:    0.02%
Sikkim,sk,2021-08-22,29314,224652,70,776,0.0902061855670103,Date: Aug 22<br>TPR:    9.02%
Telangana,tg,2021-08-22,654989,23942003,231,46987,0.00491625343180029,Date: Aug 22<br>TPR:    0.49%
Tamil Nadu,tn,2021-08-22,2600885,40906397,1630,155607,0.0104751071609889,Date: Aug 22<br>TPR:    1.05%
Tripura,tr,2021-08-22,82047,1707227,109,6428,0.0169570628500311,Date: Aug 22<br>TPR:    1.70%
India,tt,2021-08-22,32448969,507551399,25420,1295160,0.0196269186818617,Date: Aug 22<br>TPR:    1.96%
Uttar Pradesh,up,2021-08-22,1709119,70576097,19,197901,9.60075997594757e-05,Date: Aug 22<br>TPR:    0.01%
Uttarakhand,ut,2021-08-22,342749,6732635,12,9658,0.00124249326982812,Date: Aug 22<br>TPR:    0.12%
West Bengal,wb,2021-08-22,1542986,16662134,561,36563,0.0153433799195908,Date: Aug 22<br>TPR:    1.53%
Andaman and Nicobar Islands,an,2021-08-23,7559,474665,2,1862,0.00107411385606874,Date: Aug 23<br>TPR:    0.11%
Andhra Pradesh,ap,2021-08-23,2003342,26139934,1002,47972,0.020887184190778,Date: Aug 23<br>TPR:    2.09%
Arunachal Pradesh,ar,2021-08-23,52308,1021873,94,-8025,-0.0117133956386293,Date: Aug 23<br>TPR:   -1.17%
Assam,as,2021-08-23,585134,21041711,700,94636,0.00739676233145949,Date: Aug 23<br>TPR:    0.74%
Bihar,br,2021-08-23,725596,40597706,8,88431,9.04660130497224e-05,Date: Aug 23<br>TPR:    0.01%
Chandigarh,ch,2021-08-23,65068,654348,2,1691,0.00118273211117682,Date: Aug 23<br>TPR:    0.12%
Chhattisgarh,ct,2021-08-23,1004183,12173869,39,28756,0.00135623869801085,Date: Aug 23<br>TPR:    0.14%
Delhi,dl,2021-08-23,1437334,25142853,17,46251,0.000367559620332533,Date: Aug 23<br>TPR:    0.04%
Goa,ga,2021-08-23,173221,1168151,57,4147,0.0137448758138413,Date: Aug 23<br>TPR:    1.37%
Gujarat,gj,2021-08-23,825316,26973685,14,47564,0.000294340257337482,Date: Aug 23<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-23,211979,3120632,233,11437,0.0203724752994666,Date: Aug 23<br>TPR:    2.04%
Haryana,hr,2021-08-23,770362,11475002,15,12838,0.00116840629381524,Date: Aug 23<br>TPR:    0.12%
Jharkhand,jh,2021-08-23,347748,12830138,18,24909,0.000722630374563411,Date: Aug 23<br>TPR:    0.07%
Jammu and Kashmir,jk,2021-08-23,324295,12948223,93,40549,0.00229352141853067,Date: Aug 23<br>TPR:    0.23%
Karnataka,ka,2021-08-23,2939767,42071388,1151,106364,0.0108213305253657,Date: Aug 23<br>TPR:    1.08%
Kerala,kl,2021-08-23,3827688,30319067,13383,85650,0.156252189141856,Date: Aug 23<br>TPR:   15.63%
Ladakh,la,2021-08-23,20499,479755,8,2026,0.00394866732477789,Date: Aug 23<br>TPR:    0.39%
Lakshadweep,ld,2021-08-23,10317,234893,8,637,0.0125588697017268,Date: Aug 23<br>TPR:    1.26%
Maharashtra,mh,2021-08-23,6428294,52445689,3643,153558,0.0237239349301241,Date: Aug 23<br>TPR:    2.37%
Meghalaya,ml,2021-08-23,74070,941086,305,1638,0.186202686202686,Date: Aug 23<br>TPR:   18.62%
Manipur,mn,2021-08-23,111212,1184523,270,2441,0.110610405571487,Date: Aug 23<br>TPR:   11.06%
Madhya Pradesh,mp,2021-08-23,792104,16043313,3,39713,7.55420139500919e-05,Date: Aug 23<br>TPR:    0.01%
Mizoram,mz,2021-08-23,52472,790315,292,2093,0.139512661251792,Date: Aug 23<br>TPR:   13.95%
Nagaland,nl,2021-08-23,29622,303564,33,2118,0.0155807365439093,Date: Aug 23<br>TPR:    1.56%
Odisha,or,2021-08-23,1001698,17544497,761,60791,0.0125183004063101,Date: Aug 23<br>TPR:    1.25%
Punjab,pb,2021-08-23,600292,13043282,26,23635,0.00110006346519992,Date: Aug 23<br>TPR:    0.11%
Pondicherry,py,2021-08-23,122934,1616946,42,3035,0.013838550247117,Date: Aug 23<br>TPR:    1.38%
Rajasthan,rj,2021-08-23,954030,13521785,7,5121,0.00136692052333529,Date: Aug 23<br>TPR:    0.14%
Sikkim,sk,2021-08-23,29340,225077,26,425,0.0611764705882353,Date: Aug 23<br>TPR:    6.12%
Telangana,tg,2021-08-23,655343,24016637,354,74634,0.00474314655518932,Date: Aug 23<br>TPR:    0.47%
Tamil Nadu,tn,2021-08-23,2602489,41059465,1604,153068,0.0104790027961429,Date: Aug 23<br>TPR:    1.05%
Tripura,tr,2021-08-23,82092,1711127,45,3900,0.0115384615384615,Date: Aug 23<br>TPR:    1.15%
India,tt,2021-08-23,32473763,509391792,24794,1840393,0.0134721225303509,Date: Aug 23<br>TPR:    1.35%
Uttar Pradesh,up,2021-08-23,1709126,70729377,7,153280,4.56680584551148e-05,Date: Aug 23<br>TPR:    0.00%
Uttarakhand,ut,2021-08-23,342771,6744811,22,12176,0.00180683311432326,Date: Aug 23<br>TPR:    0.18%
West Bengal,wb,2021-08-23,1543496,16689293,510,27159,0.0187783055340771,Date: Aug 23<br>TPR:    1.88%
Andaman and Nicobar Islands,an,2021-08-24,7560,476828,1,2163,0.000462320850670365,Date: Aug 24<br>TPR:    0.05%
Andhra Pradesh,ap,2021-08-24,2004590,26198824,1248,58890,0.0211920529801325,Date: Aug 24<br>TPR:    2.12%
Arunachal Pradesh,ar,2021-08-24,52409,1037565,101,15692,0.00643640071373949,Date: Aug 24<br>TPR:    0.64%
Assam,as,2021-08-24,585689,21135713,555,94002,0.0059041296993681,Date: Aug 24<br>TPR:    0.59%
Bihar,br,2021-08-24,725605,40733990,9,136284,6.60385665228494e-05,Date: Aug 24<br>TPR:    0.01%
Chandigarh,ch,2021-08-24,65069,656659,1,2311,0.00043271311120727,Date: Aug 24<br>TPR:    0.04%
Chhattisgarh,ct,2021-08-24,1004230,12209724,47,35855,0.001310835308883,Date: Aug 24<br>TPR:    0.13%
Delhi,dl,2021-08-24,1437485,25207663,151,64810,0.00232988736306126,Date: Aug 24<br>TPR:    0.23%
Goa,ga,2021-08-24,173357,1173071,136,4920,0.0276422764227642,Date: Aug 24<br>TPR:    2.76%
Gujarat,gj,2021-08-24,825330,27029570,14,55885,0.000250514449315559,Date: Aug 24<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-24,212260,3133709,281,13077,0.0214881088934771,Date: Aug 24<br>TPR:    2.15%
Haryana,hr,2021-08-24,770380,11503961,18,28959,0.000621568424324044,Date: Aug 24<br>TPR:    0.06%
Jharkhand,jh,2021-08-24,347755,12893841,7,63703,0.000109884934775442,Date: Aug 24<br>TPR:    0.01%
Jammu and Kashmir,jk,2021-08-24,324420,12993388,125,45165,0.00276762980183771,Date: Aug 24<br>TPR:    0.28%
Karnataka,ka,2021-08-24,2941026,42262303,1259,190915,0.00659455778749705,Date: Aug 24<br>TPR:    0.66%
Kerala,kl,2021-08-24,3851984,30453773,24296,134706,0.180363161254881,Date: Aug 24<br>TPR:   18.04%
Ladakh,la,2021-08-24,20500,481213,1,1458,0.000685871056241427,Date: Aug 24<br>TPR:    0.07%
Lakshadweep,ld,2021-08-24,10318,235248,1,355,0.0028169014084507,Date: Aug 24<br>TPR:    0.28%
Maharashtra,mh,2021-08-24,6432649,52632810,4355,187121,0.02327371059368,Date: Aug 24<br>TPR:    2.33%
Meghalaya,ml,2021-08-24,74232,944951,162,3865,0.0419146183699871,Date: Aug 24<br>TPR:    4.19%
Manipur,mn,2021-08-24,111598,1188048,386,3525,0.109503546099291,Date: Aug 24<br>TPR:   10.95%
Madhya Pradesh,mp,2021-08-24,792109,16109127,5,65814,7.59716777585316e-05,Date: Aug 24<br>TPR:    0.01%
Mizoram,mz,2021-08-24,53317,800419,845,10104,0.0836302454473476,Date: Aug 24<br>TPR:    8.36%
Nagaland,nl,2021-08-24,29669,305999,47,2435,0.0193018480492813,Date: Aug 24<br>TPR:    1.93%
Odisha,or,2021-08-24,1002323,17598024,625,53527,0.0116763502531433,Date: Aug 24<br>TPR:    1.17%
Punjab,pb,2021-08-24,600342,13086016,50,42734,0.00117002854869659,Date: Aug 24<br>TPR:    0.12%
Pondicherry,py,2021-08-24,123007,1620077,73,3131,0.0233152347492814,Date: Aug 24<br>TPR:    2.33%
Rajasthan,rj,2021-08-24,954040,13537366,10,15581,0.000641807329439702,Date: Aug 24<br>TPR:    0.06%
Sikkim,sk,2021-08-24,29477,225984,137,907,0.151047409040794,Date: Aug 24<br>TPR:   15.10%
Telangana,tg,2021-08-24,655732,24104984,389,88347,0.00440309235174935,Date: Aug 24<br>TPR:    0.44%
Tamil Nadu,tn,2021-08-24,2604074,41210376,1585,150911,0.0105028791804441,Date: Aug 24<br>TPR:    1.05%
Tripura,tr,2021-08-24,82257,1718421,165,7294,0.0226213326021387,Date: Aug 24<br>TPR:    2.26%
India,tt,2021-08-24,32511502,511184547,37739,1792755,0.0210508407451102,Date: Aug 24<br>TPR:    2.11%
Uttar Pradesh,up,2021-08-24,1709152,70885900,26,156523,0.000166109773004606,Date: Aug 24<br>TPR:    0.02%
Uttarakhand,ut,2021-08-24,342786,6761182,15,16371,0.000916254352208173,Date: Aug 24<br>TPR:    0.09%
West Bengal,wb,2021-08-24,1544109,16730555,613,41262,0.0148562842324657,Date: Aug 24<br>TPR:    1.49%
Andaman and Nicobar Islands,an,2021-08-25,7560,478969,0,2141,0,Date: Aug 25<br>TPR:    0.00%
Andhra Pradesh,ap,2021-08-25,2006191,26270356,1601,71532,0.0223815914555723,Date: Aug 25<br>TPR:    2.24%
Arunachal Pradesh,ar,2021-08-25,52525,1041130,116,3565,0.0325385694249649,Date: Aug 25<br>TPR:    3.25%
Assam,as,2021-08-25,586378,21226260,689,90547,0.00760930787325919,Date: Aug 25<br>TPR:    0.76%
Bihar,br,2021-08-25,725636,40910726,31,176736,0.000175402860764078,Date: Aug 25<br>TPR:    0.02%
Chandigarh,ch,2021-08-25,65071,658685,2,2026,0.000987166831194472,Date: Aug 25<br>TPR:    0.10%
Chhattisgarh,ct,2021-08-25,1004282,12244587,52,34863,0.00149155264894014,Date: Aug 25<br>TPR:    0.15%
Delhi,dl,2021-08-25,1437550,25281174,65,73511,0.000884221409040824,Date: Aug 25<br>TPR:    0.09%
Goa,ga,2021-08-25,173434,1178040,77,4969,0.0154960756691487,Date: Aug 25<br>TPR:    1.55%
Gujarat,gj,2021-08-25,825347,27092276,17,62706,0.000271106433196185,Date: Aug 25<br>TPR:    0.03%
Himachal Pradesh,hp,2021-08-25,212458,3145905,198,12196,0.0162348310921614,Date: Aug 25<br>TPR:    1.62%
Haryana,hr,2021-08-25,770395,11535242,15,31281,0.000479524311882612,Date: Aug 25<br>TPR:    0.05%
Jharkhand,jh,2021-08-25,347763,12956220,8,62379,0.000128248288686898,Date: Aug 25<br>TPR:    0.01%
Jammu and Kashmir,jk,2021-08-25,324546,13045835,126,52447,0.00240242530554655,Date: Aug 25<br>TPR:    0.24%
Karnataka,ka,2021-08-25,2942250,42458269,1224,195966,0.006245981445761,Date: Aug 25<br>TPR:    0.62%
Kerala,kl,2021-08-25,3883429,30619046,31445,165273,0.190260962165629,Date: Aug 25<br>TPR:   19.03%
Ladakh,la,2021-08-25,20515,483044,15,1831,0.00819224467504096,Date: Aug 25<br>TPR:    0.82%
Lakshadweep,ld,2021-08-25,10327,236129,9,881,0.0102156640181612,Date: Aug 25<br>TPR:    1.02%
Maharashtra,mh,2021-08-25,6437680,52840805,5031,207995,0.0241880814442655,Date: Aug 25<br>TPR:    2.42%
Meghalaya,ml,2021-08-25,74586,948819,354,3868,0.0915201654601861,Date: Aug 25<br>TPR:    9.15%
Manipur,mn,2021-08-25,111975,1191817,377,3769,0.100026532236668,Date: Aug 25<br>TPR:   10.00%
Madhya Pradesh,mp,2021-08-25,792114,16180129,5,71002,7.04205515337596e-05,Date: Aug 25<br>TPR:    0.01%
Mizoram,mz,2021-08-25,54057,810055,740,9636,0.0767953507679535,Date: Aug 25<br>TPR:    7.68%
Nagaland,nl,2021-08-25,29718,308422,49,2423,0.0202228642179117,Date: Aug 25<br>TPR:    2.02%
Odisha,or,2021-08-25,1003210,17666741,887,68717,0.0129080140285519,Date: Aug 25<br>TPR:    1.29%
Punjab,pb,2021-08-25,600378,13131770,36,45754,0.000786816453206277,Date: Aug 25<br>TPR:    0.08%
Pondicherry,py,2021-08-25,123078,1622331,71,2254,0.0314995563442768,Date: Aug 25<br>TPR:    3.15%
Rajasthan,rj,2021-08-25,954048,13569163,8,31797,0.000251596062521622,Date: Aug 25<br>TPR:    0.03%
Sikkim,sk,2021-08-25,29524,226854,47,870,0.0540229885057471,Date: Aug 25<br>TPR:    5.40%
Telangana,tg,2021-08-25,656098,24185454,366,80470,0.00454827886168759,Date: Aug 25<br>TPR:    0.45%
Tamil Nadu,tn,2021-08-25,2605647,41367361,1573,156985,0.0100200656113641,Date: Aug 25<br>TPR:    1.00%
Tripura,tr,2021-08-25,82381,1724517,124,6096,0.0203412073490814,Date: Aug 25<br>TPR:    2.03%
India,tt,2021-08-25,32557631,513129378,46129,1944831,0.0237187704227257,Date: Aug 25<br>TPR:    2.37%
Uttar Pradesh,up,2021-08-25,1709182,71073105,30,187205,0.000160252130017895,Date: Aug 25<br>TPR:    0.02%
Uttarakhand,ut,2021-08-25,342818,6777503,32,16321,0.00196066417498928,Date: Aug 25<br>TPR:    0.20%
West Bengal,wb,2021-08-25,1544817,16773319,708,42764,0.0165559816668226,Date: Aug 25<br>TPR:    1.66%
Andaman and Nicobar Islands,an,2021-08-26,7560,480928,0,1959,0,Date: Aug 26<br>TPR:    0.00%
Andhra Pradesh,ap,2021-08-26,2007730,26337946,1539,67590,0.0227696404793609,Date: Aug 26<br>TPR:    2.28%
Arunachal Pradesh,ar,2021-08-26,52634,1044293,109,3163,0.0344609547897566,Date: Aug 26<br>TPR:    3.45%
Assam,as,2021-08-26,586940,21308086,562,81826,0.00686823259110796,Date: Aug 26<br>TPR:    0.69%
Bihar,br,2021-08-26,725651,41066530,15,155804,9.62748068085543e-05,Date: Aug 26<br>TPR:    0.01%
Chandigarh,ch,2021-08-26,65077,660696,6,2011,0.00298359025360517,Date: Aug 26<br>TPR:    0.30%
Chhattisgarh,ct,2021-08-26,1004329,12278095,47,33508,0.00140265011340575,Date: Aug 26<br>TPR:    0.14%
Delhi,dl,2021-08-26,1437595,25353327,45,72153,0.000623674691281028,Date: Aug 26<br>TPR:    0.06%
Goa,ga,2021-08-26,173526,1183530,92,5490,0.0167577413479053,Date: Aug 26<br>TPR:    1.68%
Gujarat,gj,2021-08-26,825363,27156337,16,64061,0.000249761945645557,Date: Aug 26<br>TPR:    0.02%
Himachal Pradesh,hp,2021-08-26,212727,3157534,269,11629,0.0231318256083928,Date: Aug 26<br>TPR:    2.31%
Haryana,hr,2021-08-26,770411,11566042,16,30800,0.00051948051948052,Date: Aug 26<br>TPR:    0.05%
Jharkhand,jh,2021-08-26,347794,13024405,31,68185,0.000454645449879006,Date: Aug 26<br>TPR:    0.05%
Jammu and Kashmir,jk,2021-08-26,324647,13101676,101,55841,0.00180870686413209,Date: Aug 26<br>TPR:    0.18%
Karnataka,ka,2021-08-26,2943463,42645456,1213,187187,0.0064801508651776,Date: Aug 26<br>TPR:    0.65%
Kerala,kl,2021-08-26,3913506,30785443,30077,166397,0.180754460717441,Date: Aug 26<br>TPR:   18.08%
Lakshadweep,ld,2021-08-26,10328,236830,1,701,0.0014265335235378,Date: Aug 26<br>TPR:    0.14%
Maharashtra,mh,2021-08-26,6442788,53048070,5108,207265,0.024644778423757,Date: Aug 26<br>TPR:    2.46%
Meghalaya,ml,2021-08-26,74817,953047,231,4228,0.054635761589404,Date: Aug 26<br>TPR:    5.46%
Manipur,mn,2021-08-26,112355,1195023,380,3206,0.118527760449158,Date: Aug 26<br>TPR:   11.85%
Madhya Pradesh,mp,2021-08-26,792120,16252361,6,72232,8.30656772621553e-05,Date: Aug 26<br>TPR:    0.01%
Mizoram,mz,2021-08-26,54851,818443,794,8388,0.0946590367191225,Date: Aug 26<br>TPR:    9.47%
Nagaland,nl,2021-08-26,29778,311636,60,3214,0.0186683260734287,Date: Aug 26<br>TPR:    1.87%
Odisha,or,2021-08-26,1004059,17737972,849,71231,0.0119189678651149,Date: Aug 26<br>TPR:    1.19%
Punjab,pb,2021-08-26,600420,13178524,42,46754,0.00089831886041836,Date: Aug 26<br>TPR:    0.09%
Pondicherry,py,2021-08-26,123151,1624626,73,2295,0.0318082788671024,Date: Aug 26<br>TPR:    3.18%
Rajasthan,rj,2021-08-26,954051,13600068,3,30905,9.70716712506067e-05,Date: Aug 26<br>TPR:    0.01%
Sikkim,sk,2021-08-26,29597,227658,73,804,0.0907960199004975,Date: Aug 26<br>TPR:    9.08%
Telangana,tg,2021-08-26,656455,24266647,357,81193,0.00439693076989396,Date: Aug 26<br>TPR:    0.44%
Tamil Nadu,tn,2021-08-26,2607206,41528272,1559,160911,0.00968858561565089,Date: Aug 26<br>TPR:    0.97%
Tripura,tr,2021-08-26,82495,1731443,114,6926,0.0164597170083742,Date: Aug 26<br>TPR:    1.65%
India,tt,2021-08-26,32602181,514954309,44550,1824931,0.02441188187389,Date: Aug 26<br>TPR:    2.44%
Uttar Pradesh,up,2021-08-26,1709192,71289637,10,216532,4.61825503851625e-05,Date: Aug 26<br>TPR:    0.00%
Uttarakhand,ut,2021-08-26,342843,6795653,25,18150,0.00137741046831956,Date: Aug 26<br>TPR:    0.14%
West Bengal,wb,2021-08-26,1545534,16814817,717,41498,0.0172779411055955,Date: Aug 26<br>TPR:    1.73%
Andaman and Nicobar Islands,an,2021-08-27,7560,482951,0,2023,0,Date: Aug 27<br>TPR:    0.00%
Andhra Pradesh,ap,2021-08-27,2009245,26406811,1515,68865,0.0219995643650621,Date: Aug 27<br>TPR:    2.20%
Arunachal Pradesh,ar,2021-08-27,52760,1047648,126,3355,0.0375558867362146,Date: Aug 27<br>TPR:    3.76%
Assam,as,2021-08-27,587439,21383090,499,75004,0.00665297850781292,Date: Aug 27<br>TPR:    0.67%
Bihar,br,2021-08-27,725672,41236728,21,170198,0.000123385703709797,Date: Aug 27<br>TPR:    0.01%
Chandigarh,ch,2021-08-27,65084,663443,7,2747,0.00254823443756826,Date: Aug 27<br>TPR:    0.25%
Chhattisgarh,ct,2021-08-27,1004360,12297315,31,19220,0.00161290322580645,Date: Aug 27<br>TPR:    0.16%
Delhi,dl,2021-08-27,1437656,25427976,61,74649,0.000817157631046632,Date: Aug 27<br>TPR:    0.08%
Goa,ga,2021-08-27,173606,1189172,80,5642,0.0141793690180787,Date: Aug 27<br>TPR:    1.42%
Gujarat,gj,2021-08-27,825376,27223546,13,67209,0.000193426475620825,Date: Aug 27<br>TPR:    0.02%
Himachal Pradesh,hp,2021-08-27,212913,3169144,186,11610,0.0160206718346253,Date: Aug 27<br>TPR:    1.60%
Haryana,hr,2021-08-27,770432,11597597,21,31555,0.00066550467437807,Date: Aug 27<br>TPR:    0.07%
Jharkhand,jh,2021-08-27,347815,13106657,21,82252,0.000255312940718767,Date: Aug 27<br>TPR:    0.03%
Jammu and Kashmir,jk,2021-08-27,324813,13161376,166,59700,0.00278056951423786,Date: Aug 27<br>TPR:    0.28%
Karnataka,ka,2021-08-27,2944764,42832356,1301,186900,0.0069609416800428,Date: Aug 27<br>TPR:    0.70%
Kerala,kl,2021-08-27,3946307,30956146,32801,170703,0.192152451919416,Date: Aug 27<br>TPR:   19.22%
Ladakh,la,2021-08-27,20530,486496,8,3452,0.00231749710312862,Date: Aug 27<br>TPR:    0.23%
Lakshadweep,ld,2021-08-27,10334,237503,6,673,0.00891530460624071,Date: Aug 27<br>TPR:    0.89%
Maharashtra,mh,2021-08-27,6447442,53256024,4654,207954,0.0223799494118892,Date: Aug 27<br>TPR:    2.24%
Meghalaya,ml,2021-08-27,75079,956110,262,3063,0.0855370551746654,Date: Aug 27<br>TPR:    8.55%
Manipur,mn,2021-08-27,112666,1198222,311,3199,0.0972178805876836,Date: Aug 27<br>TPR:    9.72%
Madhya Pradesh,mp,2021-08-27,792136,16324697,16,72336,0.0002211900022119,Date: Aug 27<br>TPR:    0.02%
Mizoram,mz,2021-08-27,55756,828410,905,9967,0.0907996388080666,Date: Aug 27<br>TPR:    9.08%
Nagaland,nl,2021-08-27,29841,314028,63,2392,0.0263377926421405,Date: Aug 27<br>TPR:    2.63%
Odisha,or,2021-08-27,1004875,17807557,816,69585,0.0117266652295753,Date: Aug 27<br>TPR:    1.17%
Punjab,pb,2021-08-27,600463,13228036,43,49512,0.000868476328970755,Date: Aug 27<br>TPR:    0.09%
Pondicherry,py,2021-08-27,123231,1627617,80,2991,0.0267469073888332,Date: Aug 27<br>TPR:    2.67%
Rajasthan,rj,2021-08-27,954068,13630770,17,30702,0.000553709856035437,Date: Aug 27<br>TPR:    0.06%
Sikkim,sk,2021-08-27,29639,228454,42,796,0.0527638190954774,Date: Aug 27<br>TPR:    5.28%
Telangana,tg,2021-08-27,656794,24347215,339,80568,0.00420762585641942,Date: Aug 27<br>TPR:    0.42%
Tamil Nadu,tn,2021-08-27,2608748,41690759,1542,162487,0.00948998996842824,Date: Aug 27<br>TPR:    0.95%
Tripura,tr,2021-08-27,82597,1738245,102,6802,0.0149955895324904,Date: Aug 27<br>TPR:    1.50%
India,tt,2021-08-27,32648987,516887602,46806,1933293,0.0242105050812267,Date: Aug 27<br>TPR:    2.42%
Uttar Pradesh,up,2021-08-27,1709208,71521631,16,231994,6.8967300878471e-05,Date: Aug 27<br>TPR:    0.01%
Uttarakhand,ut,2021-08-27,342875,6812404,32,16751,0.00191033371142021,Date: Aug 27<br>TPR:    0.19%
West Bengal,wb,2021-08-27,1546237,16858265,703,43448,0.0161802614619775,Date: Aug 27<br>TPR:    1.62%
Andaman and Nicobar Islands,an,2021-08-28,7560,484869,0,1918,0,Date: Aug 28<br>TPR:    0.00%
Andhra Pradesh,ap,2021-08-28,2010566,26471272,1321,64461,0.0204930112781372,Date: Aug 28<br>TPR:    2.05%
Arunachal Pradesh,ar,2021-08-28,52831,1050462,71,2814,0.0252309879175551,Date: Aug 28<br>TPR:    2.52%
Assam,as,2021-08-28,588025,21467875,586,84785,0.00691159992923277,Date: Aug 28<br>TPR:    0.69%
Bihar,br,2021-08-28,725683,41389814,11,153086,7.18550357315496e-05,Date: Aug 28<br>TPR:    0.01%
Chandigarh,ch,2021-08-28,65087,665644,3,2201,0.00136301681054066,Date: Aug 28<br>TPR:    0.14%
Chhattisgarh,ct,2021-08-28,1004379,12319193,19,21878,0.000868452326538075,Date: Aug 28<br>TPR:    0.09%
Delhi,dl,2021-08-28,1437685,25500410,29,72434,0.000400364469724163,Date: Aug 28<br>TPR:    0.04%
Goa,ga,2021-08-28,173717,1193853,111,4681,0.0237128818628498,Date: Aug 28<br>TPR:    2.37%
Gujarat,gj,2021-08-28,825386,27292523,10,68977,0.000144975861519057,Date: Aug 28<br>TPR:    0.01%
