Country,Date,Incident_Deaths,Deaths_fmt,text,loess_deaths,Day
Germany,2020-10-13,42,42,Germany<br>2020-10-13: 42 incident deaths<br>,24.5485675923421,217
Iran,2020-10-13,254,254,Iran<br>2020-10-13: 254 incident deaths<br>,252.523691846952,236
Italy,2020-10-13,41,41,Italy<br>2020-10-13: 41 incident deaths<br>,42.6644837699892,234
Netherlands,2020-10-13,35,35,Netherlands<br>2020-10-13: 35 incident deaths<br>,22.9403785911264,220
Pakistan,2020-10-13,13,13,Pakistan<br>2020-10-13: 13 incident deaths<br>,11.0955610844842,209
Russia,2020-10-13,240,240,Russia<br>2020-10-13: 240 incident deaths<br>,206.81099865917,203
South Korea,2020-10-13,4,4,South Korea<br>2020-10-13: 4 incident deaths<br>,1.80083309454186,234
Switzerland,2020-10-13,8,8,Switzerland<br>2020-10-13: 8 incident deaths<br>,5.78739510768654,218
Turkey,2020-10-13,62,62,Turkey<br>2020-10-13: 62 incident deaths<br>,60.4506454741942,209
US,2020-10-13,777,777,US<br>2020-10-13: 777 incident deaths<br>,720.986285396662,226
United Kingdom,2020-10-13,143,143,United Kingdom<br>2020-10-13: 143 incident deaths<br>,106.697947500011,219
Bangladesh,2020-10-14,16,16,Bangladesh<br>2020-10-14: 16 incident deaths<br>,19.3518430817463,206
Belgium,2020-10-14,34,34,Belgium<br>2020-10-14: 34 incident deaths<br>,31.7716007018442,218
Brazil,2020-10-14,732,732,Brazil<br>2020-10-14: 732 incident deaths<br>,508.020219421402,211
Canada,2020-10-14,25,25,Canada<br>2020-10-14: 25 incident deaths<br>,22.2800863834528,213
China,2020-10-14,0,0,China<br>2020-10-14: 0 incident deaths<br>,0,267
France,2020-10-14,106,106,France<br>2020-10-14: 106 incident deaths<br>,98.4251175542807,227
Germany,2020-10-14,34,34,Germany<br>2020-10-14: 34 incident deaths<br>,25.6540343412866,218
Iran,2020-10-14,279,279,Iran<br>2020-10-14: 279 incident deaths<br>,259.133246168903,237
Italy,2020-10-14,43,43,Italy<br>2020-10-14: 43 incident deaths<br>,47.1855040138499,235
Netherlands,2020-10-14,31,31,Netherlands<br>2020-10-14: 31 incident deaths<br>,23.2363175248647,221
Pakistan,2020-10-14,13,13,Pakistan<br>2020-10-14: 13 incident deaths<br>,11.8161078604438,210
Russia,2020-10-14,235,235,Russia<br>2020-10-14: 235 incident deaths<br>,219.115412528112,204
South Korea,2020-10-14,1,1,South Korea<br>2020-10-14: 1 incident deaths<br>,1.69041133819816,235
Switzerland,2020-10-14,6,6,Switzerland<br>2020-10-14: 6 incident deaths<br>,6.36842812465587,219
Turkey,2020-10-14,57,57,Turkey<br>2020-10-14: 57 incident deaths<br>,62.8983533809781,210
US,2020-10-14,999,999,US<br>2020-10-14: 999 incident deaths<br>,746.292745956839,227
United Kingdom,2020-10-14,137,137,United Kingdom<br>2020-10-14: 137 incident deaths<br>,113.70604716525,220
Bangladesh,2020-10-15,15,15,Bangladesh<br>2020-10-15: 15 incident deaths<br>,18.0566814774595,207
Belgium,2020-10-15,49,49,Belgium<br>2020-10-15: 49 incident deaths<br>,32.3325338283554,219
Brazil,2020-10-15,814,814,Brazil<br>2020-10-15: 814 incident deaths<br>,542.308640981649,212
Canada,2020-10-15,19,19,Canada<br>2020-10-15: 19 incident deaths<br>,22.7217491584432,214
China,2020-10-15,0,0,China<br>2020-10-15: 0 incident deaths<br>,0,268
France,2020-10-15,85,85,France<br>2020-10-15: 85 incident deaths<br>,106.310882320047,228
Germany,2020-10-15,23,23,Germany<br>2020-10-15: 23 incident deaths<br>,26.1605887908558,219
Iran,2020-10-15,256,256,Iran<br>2020-10-15: 256 incident deaths<br>,263.868843635074,238
Italy,2020-10-15,83,83,Italy<br>2020-10-15: 83 incident deaths<br>,52.47505467648,236
Netherlands,2020-10-15,29,29,Netherlands<br>2020-10-15: 29 incident deaths<br>,23.9444899162935,222
Pakistan,2020-10-15,7,7,Pakistan<br>2020-10-15: 7 incident deaths<br>,12.1797668531051,211
Russia,2020-10-15,281,281,Russia<br>2020-10-15: 281 incident deaths<br>,231.630693454989,205
South Korea,2020-10-15,2,2,South Korea<br>2020-10-15: 2 incident deaths<br>,1.64321355210491,236
Switzerland,2020-10-15,6,6,Switzerland<br>2020-10-15: 6 incident deaths<br>,6.86738012162071,220
Turkey,2020-10-15,66,66,Turkey<br>2020-10-15: 66 incident deaths<br>,65.7006956769034,211
US,2020-10-15,845,845,US<br>2020-10-15: 845 incident deaths<br>,766.835046293885,228
United Kingdom,2020-10-15,138,138,United Kingdom<br>2020-10-15: 138 incident deaths<br>,120.597471968583,221
Bangladesh,2020-10-16,15,15,Bangladesh<br>2020-10-16: 15 incident deaths<br>,17.1613065002354,208
Belgium,2020-10-16,32,32,Belgium<br>2020-10-16: 32 incident deaths<br>,33.3471799018125,220
Brazil,2020-10-16,643,643,Brazil<br>2020-10-16: 643 incident deaths<br>,558.882506868839,213
Canada,2020-10-16,32,32,Canada<br>2020-10-16: 32 incident deaths<br>,22.4003019090229,215
China,2020-10-16,0,0,China<br>2020-10-16: 0 incident deaths<br>,0,269
France,2020-10-16,179,179,France<br>2020-10-16: 179 incident deaths<br>,115.955326182291,229
Germany,2020-10-16,34,34,Germany<br>2020-10-16: 34 incident deaths<br>,26.9793471112807,220
Iran,2020-10-16,265,265,Iran<br>2020-10-16: 265 incident deaths<br>,268.809147330459,239
Italy,2020-10-16,55,55,Italy<br>2020-10-16: 55 incident deaths<br>,58.0020541460849,237
Netherlands,2020-10-16,16,16,Netherlands<br>2020-10-16: 16 incident deaths<br>,24.1494211251669,223
Pakistan,2020-10-16,17,17,Pakistan<br>2020-10-16: 17 incident deaths<br>,12.478437865556,212
Russia,2020-10-16,230,230,Russia<br>2020-10-16: 230 incident deaths<br>,240.083248409593,206
South Korea,2020-10-16,2,2,South Korea<br>2020-10-16: 2 incident deaths<br>,1.67728327921515,237
Switzerland,2020-10-16,10,10,Switzerland<br>2020-10-16: 10 incident deaths<br>,7.66427546938562,221
Turkey,2020-10-16,73,73,Turkey<br>2020-10-16: 73 incident deaths<br>,68.9146397975728,212
US,2020-10-16,943,943,US<br>2020-10-16: 943 incident deaths<br>,772.84278485436,229
United Kingdom,2020-10-16,136,136,United Kingdom<br>2020-10-16: 136 incident deaths<br>,124.715733052061,222
Bangladesh,2020-10-17,23,23,Bangladesh<br>2020-10-17: 23 incident deaths<br>,16.7631531855993,209
Belgium,2020-10-17,33,33,Belgium<br>2020-10-17: 33 incident deaths<br>,33.1324651220643,221
Brazil,2020-10-17,415,415,Brazil<br>2020-10-17: 415 incident deaths<br>,516.276166433498,214
Canada,2020-10-17,8,8,Canada<br>2020-10-17: 8 incident deaths<br>,22.196106402925,216
China,2020-10-17,0,0,China<br>2020-10-17: 0 incident deaths<br>,0,270
France,2020-10-17,73,73,France<br>2020-10-17: 73 incident deaths<br>,126.735629282699,230
Germany,2020-10-17,12,12,Germany<br>2020-10-17: 12 incident deaths<br>,27.427934372075,221
Iran,2020-10-17,253,253,Iran<br>2020-10-17: 253 incident deaths<br>,276.884767222666,240
Italy,2020-10-17,47,47,Italy<br>2020-10-17: 47 incident deaths<br>,64.4616443718678,238
Netherlands,2020-10-17,32,32,Netherlands<br>2020-10-17: 32 incident deaths<br>,24.9513850342335,224
Pakistan,2020-10-17,16,16,Pakistan<br>2020-10-17: 16 incident deaths<br>,12.7529102310527,213
Russia,2020-10-17,277,277,Russia<br>2020-10-17: 277 incident deaths<br>,235.039117456233,207
South Korea,2020-10-17,1,1,South Korea<br>2020-10-17: 1 incident deaths<br>,1.7318720056855,238
Switzerland,2020-10-17,7,7,Switzerland<br>2020-10-17: 7 incident deaths<br>,8.50561204042194,222
Turkey,2020-10-17,71,71,Turkey<br>2020-10-17: 71 incident deaths<br>,71.306613361629,213
US,2020-10-17,820,820,US<br>2020-10-17: 820 incident deaths<br>,780.754979057999,230
United Kingdom,2020-10-17,150,150,United Kingdom<br>2020-10-17: 150 incident deaths<br>,129.608794657748,223
Bangladesh,2020-10-18,14,14,Bangladesh<br>2020-10-18: 14 incident deaths<br>,17.6601444650766,210
Belgium,2020-10-18,21,21,Belgium<br>2020-10-18: 21 incident deaths<br>,33.4686190014231,222
Brazil,2020-10-18,235,235,Brazil<br>2020-10-18: 235 incident deaths<br>,467.182885866302,215
Canada,2020-10-18,24,24,Canada<br>2020-10-18: 24 incident deaths<br>,23.4016047724639,217
China,2020-10-18,0,0,China<br>2020-10-18: 0 incident deaths<br>,0,271
France,2020-10-18,85,85,France<br>2020-10-18: 85 incident deaths<br>,141.760856757769,231
Germany,2020-10-18,13,13,Germany<br>2020-10-18: 13 incident deaths<br>,27.8349557278425,222
Iran,2020-10-18,252,252,Iran<br>2020-10-18: 252 incident deaths<br>,286.272947975323,241
Italy,2020-10-18,69,69,Italy<br>2020-10-18: 69 incident deaths<br>,73.0715471609999,239
Netherlands,2020-10-18,14,14,Netherlands<br>2020-10-18: 14 incident deaths<br>,28.7549971979767,225
Pakistan,2020-10-18,5,5,Pakistan<br>2020-10-18: 5 incident deaths<br>,13.1768702332226,214
Russia,2020-10-18,182,182,Russia<br>2020-10-18: 182 incident deaths<br>,229.684025959972,208
South Korea,2020-10-18,0,0,South Korea<br>2020-10-18: 0 incident deaths<br>,1.87196631148147,239
Switzerland,2020-10-18,8,8,Switzerland<br>2020-10-18: 8 incident deaths<br>,9.64155011987041,223
Turkey,2020-10-18,72,72,Turkey<br>2020-10-18: 72 incident deaths<br>,72.4909103242019,214
US,2020-10-18,463,463,US<br>2020-10-18: 463 incident deaths<br>,798.800114961929,231
United Kingdom,2020-10-18,67,67,United Kingdom<br>2020-10-18: 67 incident deaths<br>,140.280752172977,224
Bangladesh,2020-10-19,21,21,Bangladesh<br>2020-10-19: 21 incident deaths<br>,19.2584869537639,211
Belgium,2020-10-19,30,30,Belgium<br>2020-10-19: 30 incident deaths<br>,36.253181418701,223
Brazil,2020-10-19,326,326,Brazil<br>2020-10-19: 326 incident deaths<br>,470.424324525194,216
Canada,2020-10-19,31,31,Canada<br>2020-10-19: 31 incident deaths<br>,25.1651672144038,218
China,2020-10-19,0,0,China<br>2020-10-19: 0 incident deaths<br>,0,272
France,2020-10-19,148,148,France<br>2020-10-19: 148 incident deaths<br>,158.929738521599,232
Germany,2020-10-19,44,44,Germany<br>2020-10-19: 44 incident deaths<br>,29.9839208862461,223
Iran,2020-10-19,337,337,Iran<br>2020-10-19: 337 incident deaths<br>,295.118184742112,242
Italy,2020-10-19,73,73,Italy<br>2020-10-19: 73 incident deaths<br>,82.7871854951943,240
Netherlands,2020-10-19,17,17,Netherlands<br>2020-10-19: 17 incident deaths<br>,33.9627286701213,226
Pakistan,2020-10-19,14,14,Pakistan<br>2020-10-19: 14 incident deaths<br>,13.4270042563809,215
Russia,2020-10-19,166,166,Russia<br>2020-10-19: 166 incident deaths<br>,239.53860162049,209
South Korea,2020-10-19,3,3,South Korea<br>2020-10-19: 3 incident deaths<br>,2.06499461568418,240
Switzerland,2020-10-19,12,12,Switzerland<br>2020-10-19: 12 incident deaths<br>,11.7617167086912,224
Turkey,2020-10-19,75,75,Turkey<br>2020-10-19: 75 incident deaths<br>,73.1294784230165,215
US,2020-10-19,490,490,US<br>2020-10-19: 490 incident deaths<br>,816.48409074457,232
United Kingdom,2020-10-19,80,80,United Kingdom<br>2020-10-19: 80 incident deaths<br>,152.747384352112,225
Bangladesh,2020-10-20,18,18,Bangladesh<br>2020-10-20: 18 incident deaths<br>,20.2942971995191,212
Belgium,2020-10-20,46,46,Belgium<br>2020-10-20: 46 incident deaths<br>,39.921733161991,224
Brazil,2020-10-20,648,648,Brazil<br>2020-10-20: 648 incident deaths<br>,490.978872724448,217
Canada,2020-10-20,18,18,Canada<br>2020-10-20: 18 incident deaths<br>,26.6534911428309,219
China,2020-10-20,0,0,China<br>2020-10-20: 0 incident deaths<br>,0,273
France,2020-10-20,281,281,France<br>2020-10-20: 281 incident deaths<br>,172.330214010607,233
Germany,2020-10-20,40,40,Germany<br>2020-10-20: 40 incident deaths<br>,33.0011678667744,224
Iran,2020-10-20,322,322,Iran<br>2020-10-20: 322 incident deaths<br>,303.105766069314,243
Italy,2020-10-20,89,89,Italy<br>2020-10-20: 89 incident deaths<br>,92.5599572081492,241
Netherlands,2020-10-20,46,46,Netherlands<br>2020-10-20: 46 incident deaths<br>,38.1314689724613,227
Pakistan,2020-10-20,19,19,Pakistan<br>2020-10-20: 19 incident deaths<br>,13.0925638843293,216
Russia,2020-10-20,268,268,Russia<br>2020-10-20: 268 incident deaths<br>,254.533908397065,210
South Korea,2020-10-20,3,3,South Korea<br>2020-10-20: 3 incident deaths<br>,2.15118693709053,241
Switzerland,2020-10-20,14,14,Switzerland<br>2020-10-20: 14 incident deaths<br>,14.4041656088851,225
Turkey,2020-10-20,74,74,Turkey<br>2020-10-20: 74 incident deaths<br>,72.8295349636299,216
US,2020-10-20,937,937,US<br>2020-10-20: 937 incident deaths<br>,827.567706299882,233
United Kingdom,2020-10-20,241,241,United Kingdom<br>2020-10-20: 241 incident deaths<br>,163.068319471078,226
Bangladesh,2020-10-21,24,24,Bangladesh<br>2020-10-21: 24 incident deaths<br>,20.382430891827,213
Belgium,2020-10-21,50,50,Belgium<br>2020-10-21: 50 incident deaths<br>,45.4964118949483,225
Brazil,2020-10-21,571,571,Brazil<br>2020-10-21: 571 incident deaths<br>,500.983491083969,218
Canada,2020-10-21,37,37,Canada<br>2020-10-21: 37 incident deaths<br>,27.813673643953,220
China,2020-10-21,0,0,China<br>2020-10-21: 0 incident deaths<br>,0,274
France,2020-10-21,168,168,France<br>2020-10-21: 168 incident deaths<br>,173.753088625498,234
Germany,2020-10-21,29,29,Germany<br>2020-10-21: 29 incident deaths<br>,35.3285254350323,225
Iran,2020-10-21,312,312,Iran<br>2020-10-21: 312 incident deaths<br>,310.903181884987,244
Italy,2020-10-21,127,127,Italy<br>2020-10-21: 127 incident deaths<br>,102.2109145246,242
Netherlands,2020-10-21,60,60,Netherlands<br>2020-10-21: 60 incident deaths<br>,41.3777609083443,228
Pakistan,2020-10-21,10,10,Pakistan<br>2020-10-21: 10 incident deaths<br>,12.402847918127,217
Russia,2020-10-21,313,313,Russia<br>2020-10-21: 313 incident deaths<br>,265.941535600019,211
South Korea,2020-10-21,3,3,South Korea<br>2020-10-21: 3 incident deaths<br>,2.07773111766521,242
Switzerland,2020-10-21,16,16,Switzerland<br>2020-10-21: 16 incident deaths<br>,16.9770550118213,226
Turkey,2020-10-21,68,68,Turkey<br>2020-10-21: 68 incident deaths<br>,71.7836567877248,217
US,2020-10-21,1174,"1,174","US<br>2020-10-21: 1,174 incident deaths<br>",843.161102710463,234
United Kingdom,2020-10-21,191,191,United Kingdom<br>2020-10-21: 191 incident deaths<br>,169.290013537067,227
Bangladesh,2020-10-22,24,24,Bangladesh<br>2020-10-22: 24 incident deaths<br>,20.2810510196754,214
Belgium,2020-10-22,49,49,Belgium<br>2020-10-22: 49 incident deaths<br>,53.9044427703627,226
Brazil,2020-10-22,505,505,Brazil<br>2020-10-22: 505 incident deaths<br>,486.371206905701,219
Canada,2020-10-22,31,31,Canada<br>2020-10-22: 31 incident deaths<br>,28.8858738886838,221
China,2020-10-22,0,0,China<br>2020-10-22: 0 incident deaths<br>,0,275
France,2020-10-22,154,154,France<br>2020-10-22: 154 incident deaths<br>,178.312811388552,235
Germany,2020-10-22,49,49,Germany<br>2020-10-22: 49 incident deaths<br>,34.4271627600924,226
Iran,2020-10-22,304,304,Iran<br>2020-10-22: 304 incident deaths<br>,318.128229415475,245
Italy,2020-10-22,136,136,Italy<br>2020-10-22: 136 incident deaths<br>,112.62587795497,243
Netherlands,2020-10-22,47,47,Netherlands<br>2020-10-22: 47 incident deaths<br>,44.3832297678525,229
Pakistan,2020-10-22,13,13,Pakistan<br>2020-10-22: 13 incident deaths<br>,11.6132166679483,218
Russia,2020-10-22,286,286,Russia<br>2020-10-22: 286 incident deaths<br>,271.534832296126,212
South Korea,2020-10-22,2,2,South Korea<br>2020-10-22: 2 incident deaths<br>,1.93786779035426,243
Switzerland,2020-10-22,21,21,Switzerland<br>2020-10-22: 21 incident deaths<br>,18.9995273906139,227
Turkey,2020-10-22,71,71,Turkey<br>2020-10-22: 71 incident deaths<br>,71.2077914920254,218
US,2020-10-22,857,857,US<br>2020-10-22: 857 incident deaths<br>,858.602743064368,235
United Kingdom,2020-10-22,189,189,United Kingdom<br>2020-10-22: 189 incident deaths<br>,176.731769137548,228
Bangladesh,2020-10-23,14,14,Bangladesh<br>2020-10-23: 14 incident deaths<br>,19.9217453006462,215
Belgium,2020-10-23,70,70,Belgium<br>2020-10-23: 70 incident deaths<br>,63.9437378821672,227
Brazil,2020-10-23,563,563,Brazil<br>2020-10-23: 563 incident deaths<br>,467.562090149335,220
Canada,2020-10-23,27,27,Canada<br>2020-10-23: 27 incident deaths<br>,29.1718279177711,222
China,2020-10-23,0,0,China<br>2020-10-23: 0 incident deaths<br>,0,276
France,2020-10-23,300,300,France<br>2020-10-23: 300 incident deaths<br>,196.308734353005,236
Germany,2020-10-23,18,18,Germany<br>2020-10-23: 18 incident deaths<br>,34.0824952255172,227
Iran,2020-10-23,335,335,Iran<br>2020-10-23: 335 incident deaths<br>,323.082612480619,246
Italy,2020-10-23,91,91,Italy<br>2020-10-23: 91 incident deaths<br>,124.353397761492,244
Netherlands,2020-10-23,45,45,Netherlands<br>2020-10-23: 45 incident deaths<br>,45.4124393486144,230
Pakistan,2020-10-23,12,12,Pakistan<br>2020-10-23: 12 incident deaths<br>,9.84057539369629,219
Russia,2020-10-23,281,281,Russia<br>2020-10-23: 281 incident deaths<br>,276.280338214255,213
South Korea,2020-10-23,2,2,South Korea<br>2020-10-23: 2 incident deaths<br>,1.79090616042656,244
Switzerland,2020-10-23,22,22,Switzerland<br>2020-10-23: 22 incident deaths<br>,21.3277654200566,228
Turkey,2020-10-23,74,74,Turkey<br>2020-10-23: 74 incident deaths<br>,71.4082248347537,219
US,2020-10-23,950,950,US<br>2020-10-23: 950 incident deaths<br>,847.787512449481,236
United Kingdom,2020-10-23,224,224,United Kingdom<br>2020-10-23: 224 incident deaths<br>,186.121673956346,229
Bangladesh,2020-10-24,19,19,Bangladesh<br>2020-10-24: 19 incident deaths<br>,19.3270240026163,216
Belgium,2020-10-24,79,79,Belgium<br>2020-10-24: 79 incident deaths<br>,76.2257152162179,228
Brazil,2020-10-24,387,387,Brazil<br>2020-10-24: 387 incident deaths<br>,444.449687601695,221
Canada,2020-10-24,22,22,Canada<br>2020-10-24: 22 incident deaths<br>,28.9602273951945,223
China,2020-10-24,0,0,China<br>2020-10-24: 0 incident deaths<br>,0,277
France,2020-10-24,136,136,France<br>2020-10-24: 136 incident deaths<br>,217.229010058946,237
Germany,2020-10-24,57,57,Germany<br>2020-10-24: 57 incident deaths<br>,37.2211726103713,228
Iran,2020-10-24,335,335,Iran<br>2020-10-24: 335 incident deaths<br>,326.786582940577,247
Italy,2020-10-24,151,151,Italy<br>2020-10-24: 151 incident deaths<br>,137.313296884972,245
Netherlands,2020-10-24,55,55,Netherlands<br>2020-10-24: 55 incident deaths<br>,45.2558050610185,231
Pakistan,2020-10-24,9,9,Pakistan<br>2020-10-24: 9 incident deaths<br>,8.36207517876815,220
Russia,2020-10-24,294,294,Russia<br>2020-10-24: 294 incident deaths<br>,277.048925856684,214
South Korea,2020-10-24,0,0,South Korea<br>2020-10-24: 0 incident deaths<br>,1.53596425720446,245
Switzerland,2020-10-24,30,30,Switzerland<br>2020-10-24: 30 incident deaths<br>,24.4441074992659,229
Turkey,2020-10-24,69,69,Turkey<br>2020-10-24: 69 incident deaths<br>,71.8269523714271,220
US,2020-10-24,963,963,US<br>2020-10-24: 963 incident deaths<br>,823.0857009761,237
United Kingdom,2020-10-24,174,174,United Kingdom<br>2020-10-24: 174 incident deaths<br>,195.209022760222,230
Bangladesh,2020-10-25,23,23,Bangladesh<br>2020-10-25: 23 incident deaths<br>,19.0843484481404,217
Belgium,2020-10-25,73,73,Belgium<br>2020-10-25: 73 incident deaths<br>,90.562576331947,229
Brazil,2020-10-25,233,233,Brazil<br>2020-10-25: 233 incident deaths<br>,415.537821153161,222
Canada,2020-10-25,31,31,Canada<br>2020-10-25: 31 incident deaths<br>,29.3377962969472,224
China,2020-10-25,0,0,China<br>2020-10-25: 0 incident deaths<br>,0,278
France,2020-10-25,-21,-21,France<br>2020-10-25: -21 incident deaths<br>,238.930244105433,238
Germany,2020-10-25,27,27,Germany<br>2020-10-25: 27 incident deaths<br>,41.4820972541207,229
Iran,2020-10-25,296,296,Iran<br>2020-10-25: 296 incident deaths<br>,332.935760082159,248
Italy,2020-10-25,128,128,Italy<br>2020-10-25: 128 incident deaths<br>,150.962489596928,246
Netherlands,2020-10-25,27,27,Netherlands<br>2020-10-25: 27 incident deaths<br>,46.1066175761006,232
Pakistan,2020-10-25,3,3,Pakistan<br>2020-10-25: 3 incident deaths<br>,8.88644840971338,221
Russia,2020-10-25,228,228,Russia<br>2020-10-25: 228 incident deaths<br>,274.923311649941,215
South Korea,2020-10-25,0,0,South Korea<br>2020-10-25: 0 incident deaths<br>,1.18743325952141,246
Switzerland,2020-10-25,25,25,Switzerland<br>2020-10-25: 25 incident deaths<br>,27.8938148261904,230
Turkey,2020-10-25,72,72,Turkey<br>2020-10-25: 72 incident deaths<br>,72.6870899236304,221
US,2020-10-25,458,458,US<br>2020-10-25: 458 incident deaths<br>,812.313699080006,238
